0	0	1647.18
0	1	1650.06
0	2	1574.75
0	3	1455.79
0	4	1324.92
0	5	1197.56
0	6	1081.19
0	7	979.005
0	8	891.792
0	9	818.897
0	10	758.77
0	11	709.319
0	12	668.197
0	13	633.095
0	14	602.02
0	15	573.481
0	16	546.554
0	17	520.936
0	18	498.151
0	19	478.305
0	20	460.981
0	21	445.827
0	22	432.543
0	23	420.878
0	24	410.615
0	25	401.573
0	26	393.593
0	27	386.541
0	28	380.302
0	29	374.775
0	30	369.874
0	31	365.524
0	32	361.659
0	33	358.224
0	34	355.167
0	35	352.445
0	36	350.021
0	37	347.86
0	38	345.933
0	39	344.215
0	40	342.681
0	41	341.311
0	42	340.089
0	43	338.996
0	44	338.02
0	45	337.148
0	46	336.369
0	47	335.672
0	48	335.048
0	49	334.491
0	50	333.993
1	0	3675.53
1	1	1023.18
1	2	5.57429
1	3	2144.85
1	4	1800.27
1	5	1460.12
1	6	1143.98
1	7	890.253
1	8	701.88
1	9	593.104
1	10	542.691
1	11	516.972
1	12	506.009
1	13	504.067
1	14	507.677
1	15	514.656
1	16	523.598
1	17	533.577
1	18	537.072
1	19	528.901
1	20	513.59
1	21	494.433
1	22	474.88
1	23	457.802
1	24	442.9
1	25	429.865
1	26	418.439
1	27	408.402
1	28	399.569
1	29	391.783
1	30	384.909
1	31	378.832
1	32	373.452
1	33	368.685
1	34	364.456
1	35	360.7
1	36	357.363
1	37	354.395
1	38	351.753
1	39	349.4
1	40	347.303
1	41	345.434
1	42	343.768
1	43	342.28
1	44	340.952
1	45	339.767
1	46	338.708
1	47	337.762
1	48	336.917
1	49	336.162
1	50	335.486
2	0	231.811
2	1	42.825
2	2	591.613
2	3	1676.91
2	4	1812.28
2	5	779.769
2	6	2338
2	7	1021.04
2	8	198.788
2	9	138.149
2	10	154.739
2	11	179.683
2	12	209.311
2	13	241.228
2	14	273.842
2	15	306.091
2	16	337.283
2	17	366.981
2	18	394.931
2	19	421.002
2	20	445.155
2	21	467.408
2	22	487.358
2	23	491.63
2	24	481.643
2	25	465.267
2	26	449.314
2	27	435.397
2	28	423.227
2	29	412.561
2	30	403.192
2	31	394.947
2	32	387.68
2	33	381.263
2	34	375.591
2	35	370.569
2	36	366.118
2	37	362.169
2	38	358.663
2	39	355.546
2	40	352.774
2	41	350.307
2	42	348.109
2	43	346.151
2	44	344.405
2	45	342.848
2	46	341.458
2	47	340.218
2	48	339.11
2	49	338.121
2	50	337.237
3	0	232.073
3	1	85.3972
3	2	6.09074
3	3	15.5508
3	4	80.8065
3	5	5.42064
3	6	313.646
3	7	38.3757
3	8	31.7259
3	9	26.461
3	10	24.9737
3	11	26.0827
3	12	31.1734
3	13	51.5206
3	14	82.9376
3	15	120.312
3	16	160.346
3	17	200.919
3	18	240.686
3	19	278.818
3	20	314.832
3	21	348.474
3	22	379.647
3	23	408.353
3	24	434.66
3	25	458.677
3	26	470.356
3	27	464.628
3	28	450.479
3	29	436.341
3	30	423.996
3	31	413.189
3	32	403.708
